id,X4,X11,X18,X26,X50,X3112
195594228,0.9890042,152.04889,19700.596,3465.821,14.75658,399058.94
184860433,0.9646029,153.58453,19699.797,3467.2979,14.875857,398795.25
195301179,0.96853584,150.4625,19699.428,3464.0881,15.088741,398184.9
195587052,0.9367438,150.97093,19699.256,3461.3926,14.971508,398243.03
194531229,0.96403474,150.99712,19700.012,3464.2363,14.880501,398832.03
195186149,0.95498693,147.3789,19700.186,3458.5642,14.86853,398248.28
195685143,0.96647424,153.49982,19700.467,3466.3994,14.729665,399133.4
196289264,0.99643666,151.9208,19700.121,3468.084,14.897809,398657.78
50850401,1.051913,149.23364,19705.441,3499.7314,15.004766,401278.62
193927535,0.97460717,149.25519,19699.666,3464.9136,15.140676,398311.7
37490240,0.95971864,150.14233,19699.58,3464.3467,15.047542,398382.12
195601621,0.98728657,146.83781,19699.494,3462.4075,15.296233,398019.25
195145576,0.9634139,149.15453,19700.121,3466.4395,15.121961,398632.4
192899514,1.0639921,147.93945,19703.408,3487.813,15.015421,399742.16
195319528,1.0114264,147.43442,19700.314,3467.707,15.274684,398392.62
174354300,1.0612226,147.82368,19700.877,3474.1743,15.153395,398719.06
192830798,0.9645635,150.84567,19699.709,3464.0747,14.894064,398456.03
195292138,0.9595698,152.41042,19699.709,3464.8716,14.944176,398694.56
194377478,1.0048386,145.73703,19699.709,3464.9497,15.481244,398027.97
195099418,0.97898185,148.04044,19699.773,3464.653,15.123305,398292.44
195766399,1.0296112,147.62256,19700.25,3469.7026,15.194049,398429.38
168452055,1.0402393,151.03442,19703.842,3480.4434,14.642599,400148.34
191043479,1.0285238,149.63965,19701.332,3470.2227,14.898263,399072.94
184389310,1.0111362,151.09995,19700.791,3470.3447,14.8426895,398962.1
178082284,1.071418,147.12839,19705.27,3494.8835,15.059785,400346.53
195133546,1.0337027,149.40472,19700.574,3470.8667,15.018195,398852.16
195719233,0.99042815,151.29883,19700.336,3469.3884,15.001777,399202.22
83229628,1.0540103,147.41249,19702.088,3476.6946,15.004742,399139.12
195928056,0.9899343,147.97966,19700.271,3467.5376,14.978689,398598.7
195089753,1.1167082,141.13774,19700.877,3473.135,15.501497,398169.16
65747774,1.0165185,150.45042,19704.145,3487.8455,14.88723,401655.03
196447445,1.0816725,141.34198,19703.69,3490.9316,15.39438,399627.62
140006504,1.0661057,145.84781,19700.66,3470.0588,15.275146,398450.34
194148538,1.0095915,146.47255,19699.709,3465.7297,15.421896,398219.0
175169083,1.0401754,144.92786,19699.623,3463.8257,15.517922,397812.6
195520668,1.0827625,144.58266,19705.594,3495.254,15.215836,400117.12
183330205,0.93766505,149.39316,19699.277,3462.244,15.125988,398275.84
192229054,1.0336628,147.53668,19700.424,3468.7068,15.105885,398632.4
135707163,1.0445932,146.77553,19701.482,3474.3782,15.095154,398721.7
182310594,0.98242456,149.37422,19699.773,3464.864,15.058049,398381.7
184742957,0.963953,149.1895,19699.256,3462.147,15.126847,398060.75
196588153,1.0937514,144.11052,19700.617,3466.8962,15.062906,398037.6
192306460,0.9715427,147.18631,19699.406,3462.6812,15.305658,398020.97
137916220,0.9935421,149.2039,19700.012,3465.7715,14.909087,398508.12
194779190,1.0296037,151.13702,19701.29,3468.2705,14.787952,399073.8
185418894,0.9640841,150.7892,19699.494,3464.8508,15.122484,398323.5
35117180,1.0413013,149.43442,19700.314,3470.9353,15.006809,398673.1
196059763,1.0319926,150.20573,19700.531,3474.7559,14.896509,399016.44
190608505,0.9517195,154.17375,19699.256,3460.8928,14.802804,398456.03
104014497,1.1602529,143.92046,19707.303,3510.4204,15.375499,400360.6
179713942,0.9591042,145.98607,19699.84,3468.1467,15.43394,398265.34
195577504,1.0267266,148.33688,19703.473,3484.0833,14.884411,400080.25
154982096,1.1053,146.12366,19705.053,3502.4646,15.162585,400595.84
194516787,1.0911341,146.21304,19703.084,3490.1938,15.193182,399410.47
172692765,0.9587669,150.21002,19699.47,3462.5632,14.977862,398278.03
15190412,0.93984646,148.35577,19699.428,3463.5767,15.171732,398162.16
194688065,1.0444964,147.84251,19701.008,3466.609,14.923209,398412.72
165972338,0.9868689,152.96204,19699.773,3463.4492,14.826434,398642.9
195469766,1.0195507,152.07076,19700.705,3472.3477,14.89233,399479.34
195440289,1.0718905,146.9842,19703.43,3489.167,15.102838,399688.16
21869570,1.0294476,148.93098,19701.852,3475.5535,14.961558,399798.75
68421234,1.0063885,148.23764,19700.25,3466.8792,15.032729,398660.84
191733756,0.9828255,149.86046,19699.516,3462.4492,15.00676,398223.8
194731643,0.9416175,152.82278,19699.494,3464.2192,14.896938,398625.84
195894447,1.0054153,147.67566,19700.1,3464.6072,14.982263,398346.25
196318617,0.96763504,146.56497,19699.428,3465.5527,15.37779,397994.78
189428111,1.0675206,145.21051,19703.387,3485.9026,15.073934,399807.97
143601569,0.9810079,150.0648,19699.602,3465.471,15.08653,398330.5
170069369,1.1176164,142.62425,19700.25,3462.643,15.309225,397713.0
7625654,0.9813545,152.369,19699.494,3465.3416,14.898316,398525.62
37931430,0.9975913,148.56393,19701.18,3470.3257,14.958696,399280.7
141074645,1.108125,145.41449,19701.244,3484.2898,15.611885,398684.9
153759339,1.1090316,146.53648,19704.188,3495.2866,15.092357,400300.8
195756938,1.0220121,154.0811,19701.29,3474.7673,14.741192,399678.5
144230619,1.0256765,151.36363,19700.143,3478.1665,15.170699,399909.4
193666800,1.0168415,149.57156,19700.293,3469.9827,15.091077,398849.97
185055126,0.9532257,147.58464,19699.146,3462.4246,15.273452,397892.1
182204596,1.0476203,145.33005,19700.207,3465.045,15.135162,398069.06
127342934,0.9869614,145.86238,19699.947,3468.7847,15.353627,398260.97
196367737,0.9644458,149.60811,19699.537,3462.5974,15.025865,398212.44
196238244,1.0114137,145.91324,19699.73,3459.977,15.069891,397895.16
194175819,0.926338,151.106,19699.32,3460.5547,14.96537,398474.4
195575061,0.9672703,150.19617,19699.125,3459.567,14.995222,397948.03
120353425,1.0660348,147.90738,19700.92,3479.0813,15.084451,398961.66
176568959,1.1997603,137.49542,19704.707,3464.5789,15.689861,398167.4
103496944,1.0759327,148.30383,19705.355,3500.0928,15.095075,400969.0
194190565,0.9563832,148.86993,19699.645,3462.7039,15.040716,398332.25
81827034,1.0282061,149.43253,19700.229,3469.6685,14.999096,398740.97
195998245,1.1138096,145.38615,19702.717,3477.4639,15.062898,398651.22
184390247,0.9721198,149.17189,19699.883,3465.6821,15.083821,398581.2
194983063,0.9935927,150.05516,19699.84,3467.094,15.03679,398520.38
196267971,1.0398134,148.5968,19703.82,3485.5906,14.817154,400420.84
184504207,1.0145831,146.19226,19699.947,3468.141,15.412611,398238.25
172373993,1.0315317,147.51482,19700.748,3470.522,15.003119,398593.44
191839067,0.9556988,151.33728,19698.865,3460.0457,15.004725,398030.16
195832999,0.97824025,156.02104,19699.385,3461.5542,14.642406,398662.16
184249020,1.0811255,146.20181,19700.293,3471.8062,15.51101,398180.53
194346361,0.96561784,151.109,19699.234,3459.6846,14.882837,398085.66
189168683,0.98952603,151.65807,19700.121,3466.2568,14.93695,398744.0
177662862,1.0747478,144.47348,19700.727,3466.312,15.178988,398285.9
193874491,1.0506324,148.33354,19701.547,3479.2837,15.115014,399392.94
195427260,0.98510015,149.2057,19699.947,3466.329,15.011861,398618.8
150084977,1.0614971,147.02779,19706.004,3499.5835,15.035552,401193.12
184281762,0.958719,152.7395,19700.033,3466.0703,14.849609,399240.38
192262521,1.131019,144.97234,19705.441,3510.6401,15.263917,400495.12
4970583,1.0882325,145.9549,19701.72,3479.0603,15.229106,398825.0
195672881,1.0661452,142.73611,19700.271,3465.349,15.355578,397979.03
190724699,0.9685628,148.41345,19699.494,3463.2742,15.132853,398114.94
194244921,0.9503945,149.95395,19699.47,3463.649,15.099675,398295.97
196249502,1.0141823,147.71895,19699.752,3465.7773,15.250013,398244.34
195676098,1.08159,142.07544,19701.158,3469.415,15.276508,398193.62
171354022,1.0181776,148.8768,19700.1,3467.096,14.955592,398577.7
177266100,0.9540065,148.49968,19699.797,3462.6394,14.991782,398382.12
99465121,0.9705776,153.8496,19699.363,3461.6643,14.790936,398282.84
195676998,0.9363658,152.12094,19699.818,3463.0405,14.773314,398719.5
193955007,0.97024983,151.36113,19699.58,3463.5994,14.874686,398468.75
173970992,0.9330478,149.06996,19700.1,3463.5632,14.818647,398710.75
194493601,0.9353055,148.80939,19699.277,3463.938,15.278165,398197.56
193577583,1.1950041,140.24544,19701.115,3468.3354,15.538147,397625.25
176202803,0.94679177,149.63348,19699.277,3460.4653,14.980239,398030.16
195925596,1.2100078,140.91763,19703.213,3466.9912,15.378951,398015.3
195639074,1.0574327,150.19832,19701.98,3474.239,14.791631,399137.38
187142117,1.0001644,149.32158,19699.947,3468.0974,14.970448,398643.3
183427759,1.1111984,142.53737,19701.504,3471.7644,15.308965,398267.97
150594094,0.97461784,147.94774,19699.58,3464.5522,15.206508,398281.53
131297979,1.056576,142.70282,19700.314,3470.5256,15.4993105,398087.84
195241105,1.1195371,142.11935,19701.115,3468.5315,15.343444,398013.12
182385002,0.9708275,151.123,19699.104,3459.0066,14.869718,398024.47
175679320,0.9434023,150.77504,19699.32,3460.6345,14.85944,398170.47
181316933,1.1646892,140.92877,19701.31,3470.56,15.50594,398020.97
189557147,1.0309335,146.78857,19700.855,3470.455,15.234106,398430.66
191551277,0.97228557,146.17148,19699.623,3464.7444,15.4032345,398127.2
82252184,1.0378102,148.82164,19700.617,3474.157,15.0955515,399197.84
194939013,1.0922209,146.93515,19701.656,3470.3352,14.932227,398371.2
195267490,0.9593676,150.93007,19699.299,3463.029,14.968616,398302.97
144931335,1.1292822,147.15569,19703.625,3500.0388,15.368393,399983.62
140046786,1.0589062,147.50688,19700.748,3474.096,15.131627,398741.8
191251284,1.0748421,147.09317,19703.54,3491.1711,15.146649,399827.3
186393892,0.94086933,152.44781,19699.363,3461.6663,14.837422,398510.3
134081579,1.1030195,148.66632,19703.213,3496.4878,15.210708,399963.4
178974347,1.034879,151.3756,19701.137,3474.1304,14.879901,399335.94
195604342,1.0406626,149.32953,19701.852,3478.6477,14.922763,399840.47
194820185,1.0148032,152.6013,19700.402,3468.2383,14.771668,398811.44
193993971,1.0955268,143.16797,19701.764,3462.284,15.263473,398118.0
106094953,0.9947807,143.54543,19699.773,3462.2458,15.191163,398130.7
194387622,0.98675084,151.53789,19699.666,3463.1697,14.919072,398430.66
195089859,1.0458161,145.83603,19700.986,3472.2236,15.15364,398493.25
155295582,1.2599224,140.12492,19706.285,3472.0654,15.530553,398767.22
178638491,1.0408047,153.45197,19702.24,3475.775,14.658086,399617.5
195870385,1.0284611,148.88243,19699.926,3469.1655,15.223296,398426.75
196061673,0.96275395,150.86198,19699.234,3460.7124,14.971089,398111.44
106706572,1.0639353,146.19827,19700.1,3465.7183,15.190046,398182.72
194973254,0.9678543,146.7731,19699.623,3464.3904,15.113524,398238.25
195056746,0.9584832,149.41226,19699.45,3461.2822,15.069114,398192.78
157243640,1.0557462,149.46797,19700.424,3472.9194,15.057685,398787.78
185342004,1.027478,146.19386,19699.861,3467.33,15.361691,398152.97
195224758,1.0333958,148.87132,19706.48,3501.4072,14.928076,402190.78
195695143,1.1277171,145.75456,19705.01,3508.278,15.29908,400096.94
182836445,0.9671724,149.66133,19699.58,3462.759,15.014774,398305.16
140520143,1.1174579,141.00113,19701.03,3473.5183,15.39206,398241.72
19735570,1.0285801,149.1885,19700.033,3469.0588,14.962379,398590.38
167523963,0.96043307,151.01428,19699.494,3463.0176,14.982061,398279.34
183333880,0.97957075,153.68869,19699.84,3466.7002,14.812185,398880.62
195013422,1.0125355,150.65334,19703.213,3477.086,14.65455,399964.28
37612886,0.93472904,150.51288,19699.406,3461.8772,14.976597,398418.88
119054628,1.0533403,147.49611,19702.348,3480.8943,14.990321,399516.2
188751382,0.955829,148.71146,19699.602,3462.3123,15.0023155,398274.1
178903375,1.0646741,148.74878,19703.668,3491.495,15.049529,400233.56
187615471,1.1367091,142.42342,19701.18,3470.7734,15.335419,398027.1
195222762,1.0171756,149.25749,19700.164,3469.676,15.102034,398654.72
188871326,0.9705955,148.12247,19699.537,3462.8066,15.048571,398159.56
188745286,1.1658586,141.13077,19701.852,3472.647,15.4152975,398311.25
193830023,1.0445976,147.93872,19702.824,3487.07,15.154555,399754.44
118653315,0.98870486,150.0873,19699.818,3464.4229,15.09718,398447.72
133758222,1.0471716,148.19485,19701.158,3473.1292,15.049706,398813.62
195612373,1.1205693,140.93892,19701.418,3469.4285,15.27237,398010.94
184214855,1.0684302,150.1345,19702.283,3487.1812,15.003317,399861.97
191549164,1.0828978,149.47807,19701.959,3484.787,15.104206,400008.22
188702627,1.0416476,149.5617,19702.11,3479.1577,14.931838,399533.28
191876391,1.0344354,149.81062,19700.314,3473.6155,15.186648,399316.2
192948253,0.98349386,147.67395,19700.033,3468.0896,15.347201,398219.0
191790891,0.9344555,151.22508,19699.666,3463.394,14.901862,398588.62
192852509,1.0467867,149.0599,19700.488,3472.1055,15.057958,398726.06
195439056,1.088501,147.65457,19705.81,3496.8643,14.937434,400129.88
181111977,1.0004966,145.80698,19700.336,3465.762,15.074877,398404.44
180982063,0.9949248,150.37183,19699.516,3463.668,15.092668,398193.62
196309461,0.98095644,151.8366,19699.773,3465.621,14.875895,399001.97
195755814,0.96679634,150.33311,19699.58,3463.164,14.995399,398236.47
113955007,1.1131698,146.32025,19706.264,3507.7505,15.187324,400908.25
179352656,1.0739129,148.28111,19701.268,3481.6492,15.169717,399198.72
185883641,0.9797276,150.64415,19699.645,3463.9626,15.0454235,398400.5
193448734,0.96141285,150.04074,19699.19,3459.5745,14.936971,398045.03
177300940,1.1129006,145.55481,19705.572,3502.3147,15.18431,400258.2
187594313,1.0445457,145.21114,19699.883,3463.626,15.234512,397955.44
195253044,1.1014173,143.51547,19701.396,3472.3018,15.320045,398293.34
196083197,0.9452757,147.00792,19701.31,3472.0598,15.0682535,399776.38
195180478,1.0325005,147.73647,19699.947,3469.659,15.333407,398288.53
193214219,1.0383188,146.71889,19706.004,3498.6902,14.9699955,401008.62
142441438,1.0085247,148.93507,19700.033,3466.5784,14.885661,398564.56
194955770,1.0205063,146.86668,19699.797,3462.0825,15.054975,398147.3
189536313,0.9850418,149.6979,19699.947,3467.4368,15.085775,398623.62
194890971,1.1013987,143.41829,19700.617,3469.1218,15.356919,397984.28
195425194,0.97877854,151.3657,19700.033,3462.624,14.784523,398628.47
195621666,1.0749049,149.89255,19702.977,3486.3638,14.93925,399927.84
196289503,0.93029404,151.82367,19699.168,3460.0608,14.893933,398163.9
195570800,1.0487618,146.9516,19704.426,3490.9585,14.988037,400707.56
185678867,1.158326,140.88593,19701.115,3471.789,15.417456,398095.72
195238194,1.0894529,141.38365,19700.855,3467.3872,15.313403,398041.53
195441106,1.0075811,149.71599,19700.77,3471.5908,15.08058,398945.9
63690761,1.0287153,142.18889,19700.055,3465.7222,15.239677,398166.1
190835142,1.1070167,146.07265,19704.145,3499.28,15.113537,399813.25
194799228,1.0080838,150.20837,19699.904,3470.5066,15.049232,398817.12
193619234,0.94914234,150.48917,19698.953,3459.6218,14.978734,397971.6
194058304,1.1362797,145.44778,19707.043,3512.296,15.250549,400813.16
184071325,1.0543164,145.88672,19701.592,3472.4294,15.034029,398745.34
94842853,0.96073425,150.90422,19699.58,3463.0784,14.968619,398474.84
195091589,0.9611342,148.8044,19699.666,3464.17,15.038272,398347.56
189083237,1.0600407,149.43777,19704.664,3486.5781,14.736152,400359.72
195309437,1.0308281,145.4406,19700.379,3472.565,15.512777,398248.28
144319382,1.0711645,147.4159,19702.066,3484.0544,15.157109,399431.1
