id,X4,X11,X18,X26,X50,X3112
55778371,1.0391793,149.78989,19703.928,3487.7422,14.941867,400992.78
174052276,1.0191392,150.49918,19701.852,3472.8489,14.835998,399547.3
183253040,1.0451454,152.60205,19701.18,3472.1626,14.748745,398990.6
193727406,1.0173882,147.61996,19699.926,3472.0007,15.399663,398447.3
178536175,1.0330882,148.44107,19700.705,3473.4668,15.22308,398994.06
188689207,1.0614043,150.75336,19700.379,3475.2805,14.9965315,399097.06
195990354,1.0087895,150.39478,19700.51,3469.556,14.937762,399090.47
195069016,0.9529387,148.59648,19699.47,3462.4111,15.12539,398160.4
196069183,1.0055261,148.09003,19699.709,3464.6206,15.138618,398301.2
175152250,1.1997944,137.61285,19702.176,3478.22,15.756118,398224.7
187765663,0.9954414,147.26099,19699.709,3466.4375,15.333941,398257.03
194016377,0.96853775,152.70378,19699.752,3464.7366,14.902636,398709.88
182400228,1.0347406,148.54745,19704.338,3491.1233,14.888223,400110.12
175171293,0.96448636,151.46745,19698.975,3458.8738,14.910966,397970.72
140957344,0.9744292,155.03583,19700.357,3466.5269,14.779261,399648.66
106268113,0.9988265,149.45016,19699.861,3465.4575,14.96176,398482.28
187872780,1.1411786,145.3381,19704.426,3509.008,15.476575,400074.53
150935267,1.0412394,145.75583,19699.602,3466.7134,15.578273,398012.7
188991739,1.133455,142.21136,19701.158,3470.3293,15.356068,397974.66
192000002,0.9470776,149.87387,19699.213,3461.48,15.067025,398077.38
164511185,0.9309054,148.90172,19699.84,3465.0962,15.021856,398580.75
149501309,1.0759417,149.52304,19700.574,3479.2913,15.108613,399125.1
194293372,0.9354397,150.41641,19699.32,3462.299,15.090195,398190.6
10970246,1.0684705,148.15938,19701.742,3484.988,15.164396,399376.28
146619975,0.95642185,146.80952,19699.537,3463.453,15.191801,398170.03
167026893,0.99801314,149.54349,19702.176,3475.5686,14.803093,399987.12
181706236,1.0950689,145.79489,19701.44,3475.5974,15.203557,398589.06
184940963,1.1600313,145.69193,19706.654,3515.4307,15.291511,401067.2
195399294,0.997008,149.01015,19699.99,3466.3062,15.140448,398495.44
180728583,0.956052,149.616,19699.406,3461.786,15.071641,398099.22
191942861,0.94983876,150.16064,19699.104,3460.6116,15.068705,397963.3
48631754,1.0524296,146.38074,19700.076,3467.9812,15.437685,398126.75
194657669,0.9521978,150.77762,19699.277,3460.6914,14.913635,398090.9
195627336,1.0207419,149.36635,19700.812,3473.9148,15.145864,399079.97
108110980,1.0616173,149.34207,19701.44,3483.783,15.189837,399492.94
194830389,0.9598354,149.18343,19699.342,3461.1777,15.0585165,398057.7
190947649,0.9535634,150.2751,19699.342,3461.687,14.998429,398179.22
159127588,1.1145685,147.22745,19704.512,3505.0093,15.168005,400423.03
193522606,0.97274953,148.20998,19699.709,3461.6262,15.0019865,398254.4
195274799,0.9676139,151.29533,19699.516,3461.8772,14.92248,398355.88
194813565,1.0256336,145.14476,19699.797,3468.362,15.532189,397976.84
195765611,0.9724671,155.71146,19699.342,3462.2363,14.696815,398553.62
139303237,1.0545117,148.08058,19700.531,3476.3416,15.215176,398822.8
193325416,1.1123996,146.8105,19702.5,3486.1438,15.128537,399168.9
189545031,1.0923533,146.46419,19704.836,3496.348,15.022747,400158.88
159906068,1.0269978,143.30519,19699.947,3463.8296,15.261608,398040.22
62639943,0.97657675,148.2213,19699.602,3463.7705,15.150695,398213.3
196289757,0.9613307,148.50587,19699.688,3465.9504,15.244191,398447.3
193216694,1.0434085,150.52686,19701.46,3471.9817,14.917578,399232.9
167040767,1.0882853,146.53085,19703.408,3491.083,15.123102,399542.94
193241912,0.95374477,150.87085,19699.428,3463.0195,15.011753,398267.97
190052571,0.9363401,149.54694,19699.516,3462.6943,14.984331,398240.0
196213458,1.0082964,147.12,19699.406,3460.91,15.018793,397782.88
195594228,1.0177659,150.07353,19701.375,3474.7712,14.881649,399032.62
184860433,0.9697865,153.2325,19699.73,3465.8877,14.89462,398743.16
195301179,0.96830666,149.0212,19699.537,3462.318,15.0520735,398171.34
195587052,0.9508501,152.1616,19699.494,3461.5615,14.833025,398446.4
194531229,0.9572928,152.92064,19700.033,3462.7078,14.818041,398990.6
195186149,0.9519551,147.63245,19699.752,3460.703,14.842046,398261.4
195685143,0.9608414,151.80075,19699.883,3464.6719,14.869069,398751.47
196289264,0.95600617,151.56311,19699.559,3461.7517,14.900312,398387.8
50850401,1.0865889,149.42589,19705.55,3502.0474,14.9409485,401407.28
193927535,0.97747266,150.91417,19699.58,3463.493,15.0014515,398430.66
37490240,0.9687541,152.3925,19699.709,3464.6055,14.915396,398598.25
195601621,1.0415077,145.81506,19700.402,3469.8018,15.388368,398248.72
195145576,0.9739247,148.61711,19700.357,3466.0588,15.015474,398532.2
192899514,1.0723928,147.56812,19703.365,3490.9297,15.051359,399808.4
195319528,0.9923214,148.63507,19700.076,3467.848,15.147751,398501.53
174354300,1.0282604,149.48865,19700.379,3468.6514,15.037698,398599.56
192830798,0.9421542,152.32133,19699.559,3464.5122,14.895573,398583.8
195292138,0.997927,152.49594,19700.033,3467.589,14.859019,398841.66
194377478,0.98701835,146.31487,19699.602,3465.5623,15.44902,398092.22
195099418,0.96316963,148.65106,19699.406,3461.9094,15.088049,398150.34
195766399,1.0553278,146.5446,19700.424,3473.1577,15.39443,398350.62
168452055,1.051857,149.21054,19703.408,3482.1729,14.831995,399888.78
191043479,1.0063963,150.00294,19701.223,3469.2285,14.777776,399261.84
184389310,1.0393646,151.67198,19701.31,3471.286,14.772357,399109.75
178082284,1.1048893,148.03726,19706.654,3508.5208,15.097889,401064.1
195133546,1.0320865,150.53131,19700.314,3466.8428,14.878119,398723.44
195719233,0.9894888,152.44765,19700.424,3468.9656,14.939619,399364.44
83229628,1.0501622,147.54907,19701.828,3475.8625,15.002196,399147.0
195928056,0.95070714,148.15898,19699.904,3463.9702,14.900602,398499.38
195089753,1.0687859,144.53441,19700.574,3469.476,15.327629,398180.1
65747774,1.0102185,150.17969,19704.08,3486.6528,14.922824,401415.22
196447445,1.0439668,145.52565,19703.582,3487.3765,15.103687,399618.4
140006504,1.0761329,146.1791,19701.592,3477.8113,15.178009,398902.1
194148538,1.0074582,146.39264,19699.904,3467.5986,15.282179,398265.34
175169083,1.0502639,144.76326,19699.904,3464.8223,15.464676,397903.44
195520668,1.1312073,145.37793,19706.135,3509.27,15.245225,400659.62
183330205,0.94262314,149.97116,19699.213,3460.9214,14.974286,398125.0
192229054,1.0334514,147.5933,19700.076,3467.9297,15.108916,398442.06
135707163,1.04082,146.90579,19702.023,3478.1494,15.082041,398966.5
182310594,0.98465604,150.26405,19699.752,3466.1045,15.013537,398502.4
184742957,0.95349115,149.25871,19699.32,3461.1873,15.070024,398094.4
196588153,1.0725081,144.57146,19700.574,3464.7405,15.051206,398005.7
192306460,0.9722572,147.91647,19699.45,3463.5708,15.26116,398078.22
137916220,1.002899,149.15182,19700.1,3466.1006,14.9474,398535.25
194779190,1.0117861,149.88869,19701.244,3469.7769,14.922849,398895.1
185418894,0.991341,146.47705,19701.05,3472.2485,15.346119,398388.7
35117180,1.0354177,149.114,19700.314,3472.3286,14.984039,398883.25
196059763,1.0061175,151.06917,19700.076,3465.4214,14.799525,398616.62
190608505,0.960833,153.53261,19699.537,3463.879,14.835187,398830.28
104014497,1.10632,145.80882,19705.723,3504.565,15.202113,400757.28
179713942,0.9681338,147.08333,19699.926,3466.2224,15.252985,398404.0
195577504,1.074853,147.53336,19703.97,3487.9585,14.967863,399945.84
154982096,1.1087862,145.54802,19704.338,3497.5437,15.188561,400219.06
194516787,1.1168317,145.95312,19703.43,3491.4548,15.18306,399448.2
172692765,0.97017616,150.06052,19699.559,3464.05,15.097375,398330.5
15190412,0.9396103,147.6207,19699.277,3462.6013,15.240401,398130.25
194688065,1.0641497,147.00203,19701.268,3468.3164,14.928675,398473.56
165972338,0.9818471,152.30234,19699.752,3461.8884,14.796345,398554.06
195469766,0.9811656,152.43275,19700.143,3466.39,14.877426,399065.94
195440289,1.065338,146.82185,19703.885,3491.405,15.149868,399656.12
21869570,1.050528,149.1104,19703.28,3489.28,15.010682,400775.78
68421234,0.99586517,148.96158,19700.121,3465.3264,15.028913,398564.12
191733756,0.97034717,150.34375,19699.406,3462.5063,14.986586,398276.28
194731643,0.9519221,151.90121,19699.602,3463.9016,14.931076,398568.5
195894447,1.0374655,148.36368,19700.379,3467.709,15.0245,398498.06
196318617,0.9540243,148.52731,19699.428,3463.3503,15.13203,398214.62
189428111,1.0734951,144.2188,19702.977,3478.6306,15.074298,399181.2
143601569,1.0191765,148.36368,19699.904,3468.8018,15.246698,398465.22
170069369,1.0881912,142.54575,19700.271,3465.334,15.220602,397937.97
7625654,0.9699647,152.67268,19699.406,3465.4558,14.906714,398486.22
37931430,0.97426444,148.46202,19700.314,3466.607,14.974216,399023.44
141074645,1.022358,146.51605,19700.684,3474.5461,15.396624,398579.88
153759339,1.0524559,147.39777,19703.408,3487.972,14.895601,400400.6
195756938,1.0451803,152.58429,19702.326,3476.811,14.734307,399976.16
144230619,0.9871533,150.32155,19700.229,3470.2798,15.089523,399217.56
193666800,0.9926377,150.75203,19700.076,3467.572,15.013962,398833.34
185055126,0.9502167,148.17403,19699.213,3462.0806,15.191539,397954.12
182204596,1.0235956,146.55853,19700.25,3463.8845,15.1011915,398239.53
127342934,1.0063127,146.53157,19700.012,3466.2092,15.345803,398284.16
196367737,0.990601,148.31726,19699.666,3463.088,15.077968,398184.47
196238244,1.0153254,145.7108,19699.84,3460.929,15.09691,398012.7
194175819,0.8979219,151.5052,19699.516,3463.761,14.94363,398742.25
195575061,0.9695066,149.66618,19698.865,3459.5383,15.005751,397730.47
120353425,1.0792556,147.8051,19701.44,3481.0432,15.14248,399095.72
176568959,1.2642875,137.7337,19705.572,3466.5688,15.642494,398260.53
103496944,1.0557778,148.82065,19705.508,3504.5205,15.005216,401781.2
194190565,0.95081574,149.97948,19699.516,3461.5142,14.950666,398233.84
81827034,1.0195901,149.22586,19700.033,3467.4253,14.928675,398641.16
195998245,1.1303263,145.34729,19702.629,3477.6528,15.099149,398730.0
184390247,0.9717976,149.90094,19699.969,3466.643,15.10399,398744.9
194983063,0.98975503,150.68782,19699.602,3465.2559,14.961382,398495.88
196267971,1.0495086,148.36009,19703.82,3485.5293,14.872943,400020.06
184504207,1.0172243,146.41112,19699.947,3466.7478,15.359229,398142.5
172373993,1.0364585,148.05109,19701.31,3474.4585,14.986692,398827.66
191839067,0.95433927,150.5009,19698.865,3458.9346,15.009743,397954.56
195832999,0.9599913,155.47588,19699.904,3466.6125,14.766682,399321.9
184249020,1.0841564,144.9729,19700.293,3472.828,15.606255,398104.47
194346361,0.9669379,152.33789,19699.146,3459.1282,14.845334,398305.16
189168683,1.0000193,149.94762,19700.941,3470.682,15.034541,398998.03
177662862,1.0932459,143.59775,19700.164,3465.079,15.282452,398015.72
193874491,1.0470473,148.35316,19701.158,3474.5117,15.097665,399107.12
195427260,0.9589415,150.81651,19699.494,3463.2534,14.960006,398367.25
150084977,1.0742542,146.9675,19704.857,3497.8875,15.096608,400774.9
184281762,0.9573675,151.06154,19699.645,3462.8599,14.909169,398498.94
192262521,1.1165812,145.52957,19705.766,3504.615,15.175143,400565.03
4970583,1.0686533,146.81856,19701.31,3475.1853,15.194608,398884.56
195672881,1.0586362,144.55814,19700.25,3466.1426,15.239434,398077.78
190724699,0.967642,147.69382,19699.623,3463.8503,15.252923,398274.53
194244921,0.9659638,149.84952,19699.363,3461.3394,15.018034,398142.06
196249502,1.047661,146.78253,19700.076,3468.383,15.328791,398271.9
195676098,1.0851932,144.39229,19702.045,3475.8245,15.18922,398742.25
171354022,1.0050914,148.754,19699.688,3463.1848,14.923238,398299.47
177266100,0.957869,148.63286,19699.537,3462.1565,14.974147,398390.88
99465121,0.9596182,153.76414,19699.299,3462.183,14.84055,398355.0
195676998,0.9111992,151.48824,19699.666,3460.7578,14.754531,398532.2
193955007,0.97581255,150.63382,19699.84,3463.297,14.878022,398666.53
173970992,0.965041,149.05025,19699.883,3462.299,14.874702,398434.6
194493601,0.9468716,149.03789,19699.47,3465.3474,15.222929,398363.75
193577583,1.1137816,142.34813,19700.66,3472.9995,15.460181,398156.47
176202803,0.9415446,149.71007,19699.363,3461.252,15.019519,398121.94
195925596,1.1909993,140.97838,19702.11,3470.497,15.41661,397953.25
195639074,1.0408103,148.84975,19701.895,3474.8494,14.879688,399021.7
187142117,1.008516,149.5072,19699.947,3467.9546,14.956134,398726.06
183427759,1.1146826,142.10118,19701.137,3472.5154,15.381159,398317.38
150594094,0.9761405,148.17589,19699.709,3463.2817,15.076218,398323.06
131297979,1.0999625,141.0321,19700.898,3474.056,15.506332,398158.22
195241105,1.0830598,142.75398,19700.812,3468.082,15.287083,398158.66
182385002,0.95014405,151.61386,19699.234,3460.2488,14.899183,398160.4
175679320,0.9170109,150.31801,19699.256,3459.2478,14.923135,398036.72
181316933,1.1815368,142.12778,19703.604,3479.536,15.448359,398576.8
189557147,0.9895778,149.06497,19700.1,3467.016,15.170949,398428.03
191551277,0.98820436,146.44914,19699.688,3464.7786,15.349409,398094.4
82252184,1.0423657,148.0302,19701.504,3480.5063,15.190212,399201.34
194939013,1.0912558,145.28801,19701.504,3468.3257,14.98863,398459.56
195267490,0.9428445,149.851,19699.406,3464.0786,15.146038,398320.44
144931335,1.1490113,147.37122,19703.928,3504.5188,15.369949,400202.8
140046786,1.0744615,146.83427,19701.094,3475.4294,15.238042,398635.9
191251284,1.0773076,146.45462,19703.17,3493.1553,15.315954,399861.1
186393892,0.9467311,152.0766,19699.645,3463.109,14.746381,398636.34
134081579,1.1088274,147.89186,19703.668,3499.155,15.162231,400112.3
178974347,0.9955972,151.4007,19701.03,3472.91,14.939025,399680.25
195604342,1.0556425,149.37987,19701.525,3477.4084,14.959411,399667.1
194820185,0.98581094,151.46945,19700.055,3467.3853,14.898958,398896.84
193993971,1.0927503,143.02586,19700.92,3469.181,15.229382,398133.3
106094953,1.0252064,143.19887,19700.055,3464.0159,15.182313,398059.44
194387622,0.9978145,149.37627,19699.904,3463.7153,15.009631,398342.75
195089859,1.0701287,145.04837,19701.268,3475.254,15.322258,398467.84
155295582,1.2618132,138.25726,19708.342,3473.5906,15.705597,398870.56
178638491,1.0538362,154.15115,19702.889,3484.592,14.672372,400333.34
195870385,0.99692386,148.50905,19699.47,3463.7153,15.209714,398086.53
196061673,0.95469177,150.51273,19699.234,3460.5718,15.005301,398109.72
106706572,1.0533986,145.38934,19699.904,3465.1228,15.350803,397991.28
194973254,0.9757403,149.20161,19699.73,3464.2537,15.0414505,398414.06
195056746,0.963377,150.60545,19699.32,3462.6812,15.093102,398185.78
157243640,1.0398655,150.36711,19700.143,3469.6895,14.953298,398719.5
185342004,0.9922573,147.88602,19699.688,3466.095,15.286038,398233.0
195224758,1.079397,147.50737,19705.053,3498.8457,14.985129,401266.28
195695143,1.0990374,147.64865,19703.604,3499.376,15.251729,400330.28
182836445,0.99145234,147.08034,19699.797,3462.3523,15.107473,398151.25
140520143,1.1068802,141.98093,19700.639,3467.1055,15.3316145,398071.25
19735570,1.0185145,148.46936,19700.229,3466.6963,14.965177,398508.97
167523963,0.94993526,149.99478,19699.299,3462.1604,15.077728,398120.2
183333880,0.95346344,152.17966,19699.428,3461.381,14.837777,398346.7
195013422,0.96935815,152.37862,19702.414,3473.116,14.636869,399901.5
37612886,0.9319148,150.10962,19699.47,3461.328,14.889584,398230.38
119054628,1.0620507,146.54204,19702.91,3484.9363,14.985051,399413.53
188751382,0.9433158,149.72807,19699.645,3463.2285,14.94596,398367.7
178903375,1.069843,148.05165,19705.053,3502.4666,15.077886,400784.12
187615471,1.0899876,144.455,19700.834,3467.3948,15.196723,398097.9
195222762,1.0002756,149.21922,19699.773,3465.1855,15.056363,398392.2
188871326,1.0046297,145.64641,19699.773,3464.7766,15.315055,398215.5
188745286,1.1942062,141.13892,19701.678,3470.5486,15.444709,397931.4
193830023,1.1109691,144.75945,19706.047,3503.3184,15.340496,400050.8
118653315,1.0043057,149.40817,19699.969,3466.5173,15.125568,398434.2
133758222,1.0470971,147.84169,19700.986,3472.6316,15.06928,398659.97
195612373,1.1486133,141.32755,19701.18,3466.4717,15.293449,397809.53
184214855,1.0866404,151.03418,19702.326,3490.7495,15.00699,399934.88
191549164,1.0692928,149.51804,19701.98,3484.5823,15.054008,400134.72
188702627,1.0418633,148.51549,19702.348,3481.586,15.009553,399602.16
191876391,1.0299069,150.0013,19700.314,3472.075,15.114728,399374.5
192948253,0.99742347,147.77516,19700.293,3467.686,15.16552,398424.97
191790891,0.9443365,151.33621,19699.645,3463.8484,14.856156,398539.62
192852509,1.0507493,149.34125,19700.855,3475.7805,15.093182,399366.2
195439056,1.0747038,147.02504,19706.178,3498.2734,14.910868,400278.4
181111977,0.95082486,149.07668,19699.73,3461.459,14.926925,398357.2
180982063,0.96920866,150.95393,19699.559,3464.9458,15.054672,398318.25
196309461,0.9730424,153.56042,19699.709,3465.7239,14.767269,398946.78
195755814,0.97245574,150.37437,19699.559,3461.6262,14.965009,398221.62
113955007,1.1370198,145.75336,19706.697,3517.4963,15.310982,400989.7
179352656,1.0683057,148.65767,19700.596,3475.4255,15.119885,398870.56
185883641,0.9750382,150.18843,19699.666,3464.5806,15.123683,398356.3
193448734,0.9555428,150.8306,19698.844,3458.961,14.971582,397844.9
177300940,1.0998845,146.05981,19705.854,3501.857,15.1538315,400765.66
187594313,1.0760589,143.78534,19700.51,3468.3525,15.289937,398082.6
195253044,1.1624076,141.66716,19703.494,3473.2207,15.4580345,398292.03
196083197,0.9810373,145.58917,19700.986,3470.7961,15.122982,399369.25
195180478,1.0220002,148.53172,19699.818,3467.568,15.199104,398362.88
193214219,1.0046148,148.82834,19704.383,3491.7192,14.812893,401105.94
142441438,1.028065,148.08627,19700.164,3467.4292,14.991008,398541.8
194955770,0.9940407,146.28716,19699.84,3464.1243,15.138353,398216.38
189536313,0.9924844,149.36273,19700.121,3466.5173,15.036097,398652.53
194890971,1.125166,143.23291,19702.457,3474.403,15.341103,398358.5
195425194,0.9734398,150.74591,19699.818,3462.3599,14.929023,398477.9
195621666,1.0936617,148.75687,19703.387,3489.3354,14.984532,399818.53
196289503,0.93477166,151.35773,19699.19,3460.5413,14.889228,398182.72
195570800,1.0764822,146.84193,19705.182,3498.988,15.006216,400641.12
185678867,1.1580632,139.93912,19701.678,3476.0076,15.542541,398305.16
195238194,1.1217997,142.95529,19700.596,3464.6357,15.232216,397788.12
195441106,0.9966683,149.06505,19700.684,3469.7827,15.146683,399024.75
63690761,1.0435486,141.02327,19699.969,3463.6184,15.346292,397993.0
190835142,1.1508749,144.86629,19706.352,3512.4658,15.310566,400659.2
194799228,1.0577157,149.09534,19700.66,3482.4558,15.287125,399217.56
193619234,0.9484818,151.52342,19698.953,3458.8813,14.971517,397913.5
194058304,1.1458409,145.48595,19706.588,3507.631,15.270664,400510.06
184071325,1.0548377,146.08083,19701.57,3470.678,14.967247,398753.22
94842853,0.9405225,152.43619,19699.234,3463.2173,14.959755,398281.97
195091589,0.9869253,147.17863,19699.688,3466.7725,15.173718,398315.2
189083237,1.0388895,149.68172,19704.166,3486.0156,14.827969,400250.72
195309437,1.0073144,147.70679,19699.773,3467.0332,15.382211,398219.88
144319382,1.0928171,147.22542,19702.023,3485.4568,15.195188,399424.94
