id,X4,X11,X18,X26,X50,X3112
195782073,1.0056694,150.2803,19699.709,3459.7188,14.929334,397970.28
194674247,1.043901,148.38983,19701.29,3477.8342,15.015347,398962.1
191473574,0.9622927,148.11238,19699.256,3460.4673,15.06344,397999.56
192538170,1.0904622,148.58473,19701.916,3486.289,15.119146,399518.38
195641284,1.071756,148.39317,19706.004,3501.684,14.917307,400781.06
196440360,1.0515436,146.83185,19701.57,3473.2742,15.027353,398722.56
189579961,0.9472985,151.34692,19699.428,3463.4263,14.942696,398382.56
190802025,1.0527922,145.62242,19700.986,3474.6511,15.385378,398541.38
154829076,1.0457987,145.76936,19700.424,3468.145,15.064428,398323.5
194392430,0.9585297,149.94005,19699.602,3460.2925,14.895164,398257.9
192947182,1.0797107,147.85638,19701.008,3477.905,15.241015,398906.9
196310338,0.9680161,149.09901,19699.752,3466.2664,15.183185,398518.6
193286786,1.0710336,145.49434,19701.678,3478.0635,15.27993,398688.0
194510869,0.9750035,151.95476,19699.904,3461.7688,14.733748,398561.06
173826881,0.96708125,150.79764,19699.363,3461.7478,14.950593,398217.25
194304021,0.98715454,150.98494,19700.076,3465.5623,14.964064,398692.38
89161125,0.9464947,150.93082,19699.32,3461.252,14.967724,398172.66
195549456,1.1418637,142.95506,19701.635,3472.2065,15.324617,398125.44
188245542,1.1207242,141.20424,19703.344,3469.4646,15.528323,398352.38
195252178,0.9777567,155.0921,19700.467,3466.0894,14.760226,399436.78
176787893,0.95353323,151.60005,19699.58,3466.0608,15.01416,398661.28
184132477,0.96697533,150.39848,19699.494,3463.5747,15.043391,398314.3
185689798,1.0006919,150.91632,19699.883,3467.4749,15.008544,398491.9
71880352,1.0437856,146.43025,19701.375,3479.9849,15.315673,399277.2
196568714,0.9670662,149.64343,19699.602,3463.5442,15.016571,398363.75
195552361,1.0326467,148.12286,19700.812,3471.3813,15.009116,398846.03
184484837,1.2578778,137.77545,19707.8,3463.8428,15.794829,398452.1
178391332,1.0098342,149.28625,19701.332,3470.8135,14.920137,399230.28
180896710,0.9699217,148.59753,19699.363,3459.7378,15.032725,397975.97
195417424,1.0385103,148.78447,19705.291,3493.4353,14.938947,401220.9
195276621,0.95356584,150.50511,19699.406,3461.1094,14.869902,398210.7
177741332,1.1212064,148.24352,19703.646,3498.1353,15.291221,400185.7
195033308,1.226033,140.0604,19701.852,3470.156,15.587559,397965.03
194331464,1.0285941,150.37595,19701.008,3476.7861,15.157808,399712.75
190144687,0.9977993,148.72853,19699.904,3465.058,15.090903,398397.88
179333465,0.97487235,150.10022,19699.47,3462.7305,14.975992,398247.4
138597585,1.0233989,149.99619,19702.977,3483.0735,14.891913,400665.78
194487347,0.97753567,154.44365,19700.25,3471.021,14.744102,399186.44
195152409,1.0688477,147.00034,19701.05,3469.8093,15.060562,398813.62
195619657,1.023718,144.11931,19699.797,3461.003,15.18511,398020.97
74506679,1.1111641,145.83028,19703.3,3498.431,15.386206,399948.03
194712698,1.0717785,143.60635,19700.314,3466.957,15.189283,398088.28
195250779,1.0613433,146.0494,19701.547,3480.9937,15.217231,399053.22
170408904,0.92763555,151.2798,19699.559,3461.7744,14.83138,398456.03
194243689,0.98011607,146.68626,19699.537,3463.799,15.256808,398087.4
183945769,1.0658618,145.28586,19700.684,3468.3125,15.251566,398292.44
142395367,0.9834116,148.63254,19699.773,3465.8325,15.1248455,398373.38
192061226,1.005857,146.96848,19700.834,3472.8984,15.051032,399151.8
192203458,1.0160173,150.15248,19700.705,3472.8909,15.0682535,399171.97
195914715,1.0035018,149.55284,19700.055,3465.4387,14.926691,398595.2
175715077,0.99523026,146.73935,19699.602,3463.8066,15.266996,398127.2
163862733,0.92746794,151.34393,19699.47,3462.052,14.899203,398520.38
190049872,1.0821403,147.8137,19703.775,3495.9966,15.097449,399991.53
37398602,1.0535725,149.2067,19703.191,3488.3396,15.008473,399993.72
188396344,1.171381,144.325,19704.469,3507.015,15.304759,400028.84
194279631,1.2326633,148.47742,19709.531,3533.3064,15.432181,402001.8
192810752,0.933259,149.74689,19699.363,3461.0012,15.010801,398170.47
151801422,1.1266829,146.38026,19706.092,3512.6934,15.274093,400770.94
193463071,1.048029,146.60649,19700.705,3468.5352,15.015911,398517.3
195576548,0.9657264,150.5609,19700.055,3466.4966,15.038713,399207.5
190026274,1.0647408,144.61989,19699.773,3469.8132,15.773353,397934.03
191247351,1.0666329,145.07951,19700.164,3466.6792,15.317653,398107.1
163914571,1.0993663,146.64368,19707.281,3510.96,15.168804,401156.6
106911166,1.0825719,146.31824,19701.764,3482.2417,15.224345,398918.72
195839253,1.0030736,152.2119,19701.05,3470.179,14.81521,398871.44
114643132,0.96719694,152.39911,19699.99,3466.5537,14.945304,399228.97
180084704,0.9751323,148.21349,19699.537,3463.0251,15.139193,398115.38
191825838,0.9486342,149.41719,19699.537,3463.1125,15.090837,398376.0
55778371,1.0843374,148.92307,19704.643,3496.985,15.028962,401173.78
174052276,1.0655122,149.25166,19702.998,3482.36,14.917332,399582.4
183253040,1.0105429,151.02539,19700.727,3467.5872,14.899834,398767.66
193727406,1.0433353,147.10423,19699.99,3471.7375,15.4888315,398247.4
178536175,1.0126891,147.6592,19700.229,3469.7275,15.282254,398816.25
188689207,1.05792,148.84344,19700.055,3472.8147,15.137659,398654.72
195990354,1.0277404,149.70374,19700.402,3470.5962,14.99919,399008.53
195069016,0.9856706,148.24677,19699.537,3462.0957,15.081689,398130.7
196069183,0.9932677,148.49731,19699.797,3464.071,15.097764,398258.34
175152250,1.198398,137.7136,19701.959,3480.3706,15.772279,398229.5
187765663,0.9705514,147.6485,19699.559,3466.0723,15.166993,398287.22
194016377,0.97089565,151.59023,19699.84,3464.9592,14.963953,398615.75
182400228,1.0472747,148.09644,19703.668,3488.893,14.888333,400158.88
175171293,0.97235966,151.22177,19699.018,3457.898,14.873935,398004.38
140957344,0.9703984,155.3201,19700.186,3465.079,14.75383,399582.84
106268113,1.0315026,149.00598,19700.207,3469.7502,15.041252,398649.47
187872780,1.1259735,147.00244,19703.95,3501.3418,15.37917,399746.97
150935267,1.0074912,147.29471,19699.818,3465.8457,15.263145,398222.5
188991739,1.1411232,141.6121,19701.396,3471.8481,15.406203,398147.3
192000002,0.95385814,150.96289,19699.299,3462.0024,14.9953375,398140.75
164511185,0.9392196,147.15698,19700.033,3463.8733,14.975713,398460.88
149501309,1.0651582,149.3998,19700.467,3474.7732,15.0646305,398967.34
194293372,0.94639593,150.1275,19699.363,3461.632,15.0026,398218.12
10970246,1.0724945,147.0285,19701.72,3482.559,15.209221,399191.72
146619975,0.94538295,147.77264,19699.516,3463.8618,15.211951,398185.3
167026893,1.0100309,149.40489,19702.846,3481.567,14.836681,400191.84
181706236,1.0531261,147.22826,19700.379,3468.1716,15.117761,398307.78
184940963,1.0920596,146.8612,19704.771,3500.548,15.1128025,400633.66
195399294,1.0314304,146.91458,19700.379,3469.5828,15.302104,398349.75
180728583,0.9551842,149.85545,19699.45,3461.898,15.057954,398139.44
191942861,0.9562243,149.75552,19699.104,3460.2373,15.082153,397917.88
48631754,1.040539,146.08011,19699.926,3465.45,15.3501005,398114.06
194657669,0.9628803,149.90186,19699.342,3460.0588,14.961637,398050.28
195627336,1.0068158,149.93123,19700.574,3473.48,15.142912,398979.62
108110980,1.0970402,150.42276,19702.176,3489.9714,15.246895,399770.66
194830389,0.9485811,150.26735,19699.385,3462.6355,14.9773445,398241.3
190947649,0.9628033,149.70924,19699.428,3461.5066,15.018204,398239.53
159127588,1.1177561,146.1146,19705.55,3506.3545,15.224317,400608.16
193522606,0.96664774,150.02196,19700.076,3462.607,14.882478,398620.12
195274799,0.975122,150.87085,19699.709,3463.1487,14.926716,398572.88
194813565,1.0291722,145.25108,19700.25,3470.703,15.446281,398205.88
195765611,0.96553326,156.11246,19699.516,3466.1577,14.691224,399047.53
139303237,1.0351149,147.41006,19700.314,3473.648,15.209233,398666.97
193325416,1.1075395,147.25525,19701.98,3485.935,15.154101,399226.3
189545031,1.115647,146.16714,19705.227,3502.2012,15.100923,400274.44
159906068,1.0580136,141.03558,19700.379,3468.303,15.355697,398267.53
62639943,0.97288775,149.59259,19699.537,3463.1926,15.026174,398334.0
196289757,0.9558073,149.08176,19699.602,3464.5483,15.175376,398358.94
193216694,1.0461287,149.2602,19700.791,3470.2722,14.971849,398598.7
167040767,1.0843464,146.04755,19702.91,3483.2244,15.092713,399448.62
193241912,0.9672327,151.65341,19699.406,3460.8738,14.906354,398333.12
190052571,0.9470762,150.6712,19699.47,3462.854,14.95269,398312.12
196213458,1.0097551,146.76198,19699.645,3461.8105,15.023365,397939.72
195594228,0.98977065,150.56735,19700.445,3467.572,14.835594,398735.25
184860433,0.9802282,151.83951,19700.293,3468.32,14.937536,399018.2
195301179,0.96114534,150.12166,19699.516,3464.0786,14.999755,398291.6
195587052,0.9435719,152.5749,19699.256,3461.6965,14.916378,398410.53
194531229,0.9833534,149.72815,19700.271,3465.7449,14.954233,399025.62
195186149,0.9446571,148.83528,19699.645,3460.2412,14.817683,398252.66
195685143,0.96131915,151.50221,19700.293,3466.1636,14.844079,398915.7
196289264,0.9754987,151.20052,19699.883,3465.3967,14.952826,398568.5
50850401,1.0546315,149.96342,19704.014,3492.7756,14.858444,401032.84
193927535,0.96283686,149.82928,19699.516,3464.3184,15.164458,398314.75
37490240,0.97178113,151.9063,19699.709,3464.5312,14.918618,398662.16
195601621,0.9921864,148.5525,19699.773,3468.6323,15.315055,398353.7
195145576,0.97597224,147.3561,19699.84,3463.8865,15.062096,398285.47
192899514,1.0639019,147.26915,19703.494,3487.1467,15.041269,399895.34
195319528,1.0037897,148.386,19700.293,3468.9656,15.223768,398638.97
174354300,1.0506694,148.00809,19701.158,3474.7102,15.127807,398802.7
192830798,0.9597246,151.76976,19699.73,3464.151,14.853567,398630.66
195292138,0.9977898,151.76843,19700.314,3466.799,14.865249,398939.75
194377478,1.011768,145.54291,19699.752,3466.86,15.554316,398028.4
195099418,0.97950363,148.7625,19699.666,3464.7366,15.165974,398271.47
195766399,1.0489857,147.31961,19700.271,3472.235,15.290587,398558.44
168452055,1.0638682,149.02448,19702.953,3478.5103,14.805137,399718.88
191043479,0.9961778,150.30852,19700.812,3467.4976,14.810035,399101.84
184389310,1.0271577,151.9616,19700.986,3469.1143,14.717787,399113.7
178082284,1.0813369,147.90648,19706.61,3507.0708,15.109928,400956.66
195133546,1.0110204,150.22966,19700.357,3467.0693,14.932088,398812.75
195719233,0.9891731,152.49762,19700.727,3469.855,14.925265,399553.9
83229628,1.0566137,147.40958,19702.564,3479.914,14.97496,399404.34
195928056,0.99465877,149.41121,19700.357,3468.6438,14.875601,398737.44
195089753,1.125234,141.94922,19701.137,3475.2004,15.4353,398252.25
65747774,1.0680189,150.51561,19704.338,3494.9084,14.89953,401398.47
196447445,1.0298774,143.45364,19703.105,3490.5598,15.325518,399881.75
140006504,1.0864062,145.77417,19701.354,3475.9521,15.2503395,398677.47
194148538,1.0284988,146.1856,19699.84,3465.0828,15.421655,397879.84
175169083,1.0394603,145.60516,19700.055,3464.632,15.380167,398003.06
195520668,1.1298757,146.72186,19705.139,3509.821,15.088551,400813.62
183330205,0.96357477,148.7434,19699.537,3463.8162,15.052759,398256.6
192229054,1.0152256,147.50647,19699.73,3464.5142,15.139142,398189.72
135707163,1.0257633,148.02483,19700.51,3468.7676,15.0385275,398544.0
182310594,0.9493957,150.86853,19699.406,3463.0728,14.970259,398307.78
184742957,0.96236587,149.25986,19699.299,3461.9968,15.131045,398043.72
196588153,1.0465517,146.23376,19700.229,3464.5369,15.009091,398076.06
192306460,0.99421275,147.19366,19699.559,3462.6963,15.23299,398051.56
137916220,0.95839006,149.22348,19699.623,3460.7446,14.8539915,398310.4
194779190,1.0598984,149.42958,19701.354,3470.3237,14.919085,398822.38
185418894,0.95901275,148.83112,19699.773,3466.268,15.307532,398349.75
35117180,1.0576574,149.0077,19700.877,3478.7202,15.015141,399082.6
196059763,0.99604785,149.92992,19700.164,3465.7354,14.789503,398652.1
190608505,1.0106945,151.78418,19699.969,3465.8743,14.847522,398888.06
104014497,1.1579462,143.8891,19705.896,3504.6052,15.462121,400256.4
179713942,0.9480096,145.3982,19699.688,3466.9114,15.359351,398302.97
195577504,1.0547167,147.7522,19705.01,3496.4592,14.9228115,400564.62
154982096,1.07701,146.73436,19704.469,3494.9143,15.025848,400620.03
194516787,1.12048,145.32567,19705.031,3496.2422,15.262664,399811.94
172692765,0.9712661,149.56483,19699.516,3463.1184,15.070379,398292.44
15190412,0.9472318,148.06165,19699.494,3463.7268,15.1212635,398157.78
194688065,1.042778,146.993,19700.684,3468.4458,15.029239,398483.6
165972338,0.97682166,152.9795,19699.904,3463.8047,14.826048,398703.75
195469766,0.983635,152.41116,19700.055,3468.5276,14.916116,399285.97
195440289,1.0538757,147.77411,19704.166,3491.704,15.041092,400173.8
21869570,1.0729234,149.85315,19701.938,3482.6165,15.0114155,400013.03
68421234,0.9842817,149.26535,19700.164,3466.2625,15.032708,398822.8
191733756,0.9785114,151.41798,19699.602,3462.7153,14.926679,398393.06
194731643,0.9574271,153.02368,19699.58,3465.5642,14.903932,398723.88
195894447,1.0052286,150.18752,19699.947,3464.4722,14.867085,398536.12
196318617,0.9707517,146.97371,19699.385,3462.6755,15.236841,397977.28
189428111,1.0783653,142.90477,19702.414,3479.7422,15.286013,398941.97
143601569,1.0000017,147.70566,19699.73,3466.308,15.321488,398186.62
170069369,1.0819907,143.1734,19700.314,3465.216,15.213684,397971.6
7625654,0.9622796,151.84543,19699.363,3464.9478,14.960938,398401.38
37931430,0.9959651,148.55708,19701.072,3470.3562,14.981703,399180.3
141074645,1.0932263,146.43098,19701.008,3482.7673,15.460682,398746.62
153759339,1.0895416,146.75159,19704.512,3498.9016,14.975565,400452.9
195756938,1.07722,151.31976,19702.348,3481.9148,14.848769,399603.03
144230619,1.0427736,150.22,19700.424,3475.983,15.224458,399414.0
193666800,0.9912815,152.06073,19700.314,3468.6838,15.009578,399252.62
185055126,1.0038981,147.1367,19699.516,3462.2744,15.211033,398075.62
182204596,1.0305034,146.0895,19699.818,3462.9282,15.13588,397948.03
127342934,1.0221262,145.08229,19700.51,3472.6658,15.469389,398238.25
196367737,0.97820425,148.378,19699.623,3463.6375,15.0822935,398226.88
196238244,1.0071262,146.51347,19699.688,3461.0713,15.117865,397995.22
194175819,0.92863,150.42326,19699.688,3461.328,14.75848,398497.6
195575061,0.96953315,149.08534,19699.146,3460.262,15.052077,397948.44
120353425,1.0652001,147.0574,19701.375,3479.513,15.117764,398884.16
176568959,1.2118968,138.36394,19704.945,3462.1755,15.719731,398141.62
103496944,1.0420984,149.24692,19704.145,3497.588,14.949809,401554.06
194190565,0.95415854,149.9798,19699.428,3462.168,15.000487,398234.3
81827034,1.0445677,148.88087,19700.424,3472.9175,15.037194,398775.97
195998245,1.1521664,143.57277,19703.084,3482.559,15.2364025,398556.7
184390247,0.960373,149.673,19699.602,3463.5442,15.029845,398394.8
194983063,0.9717495,150.42235,19699.73,3465.9429,15.01998,398438.53
196267971,1.0578152,149.49603,19703.191,3483.7273,14.858836,400079.38
184504207,1.025303,145.54012,19699.99,3466.1025,15.410297,398102.72
172373993,1.0219892,147.00124,19700.467,3466.685,14.956557,398459.97
191839067,0.93133265,150.85925,19699.363,3459.9524,14.916681,398217.7
195832999,0.9847694,154.59032,19699.666,3461.6052,14.679966,398748.84
184249020,1.0562248,146.20078,19700.055,3467.096,15.382054,398194.06
194346361,0.9576035,151.00409,19699.277,3458.8167,14.92239,398107.53
189168683,0.97660697,150.70082,19700.293,3466.8086,14.977378,398833.78
177662862,1.0615917,144.92245,19700.143,3464.6777,15.201349,398051.56
193874491,1.0565139,148.88669,19701.396,3477.0364,15.096202,399172.4
195427260,0.98632437,149.94284,19699.969,3464.6663,14.922938,398460.88
150084977,1.0742413,147.49222,19706.242,3505.323,15.021184,401502.06
184281762,0.96107167,151.50795,19699.904,3464.1965,14.903776,398876.25
192262521,1.1190678,146.51775,19705.918,3506.4875,15.148366,400524.16
4970583,1.0730714,146.9324,19701.72,3481.475,15.230845,399127.28
195672881,1.0804006,143.27191,19700.314,3465.5298,15.304931,397888.16
190724699,0.95800674,148.62569,19699.537,3463.3694,15.162223,398203.7
194244921,0.9797199,148.74045,19699.47,3461.6377,15.15817,398070.8
196249502,1.011414,147.65587,19699.818,3465.5413,15.237013,398203.7
195676098,1.1395894,143.05563,19703.582,3476.3396,15.388832,398578.12
171354022,1.0047956,148.69098,19700.1,3465.2236,14.909759,398501.1
177266100,0.9878951,147.79779,19699.926,3466.272,15.082654,398302.1
99465121,0.983799,153.02385,19699.406,3460.6458,14.793892,398211.56
195676998,0.91353256,152.18358,19699.602,3460.91,14.762304,398616.62
193955007,0.9827127,151.04231,19699.883,3464.345,14.8497925,398578.12
173970992,0.9550852,148.4326,19699.99,3463.1316,14.946683,398436.38
194493601,0.92009073,148.85277,19699.406,3466.0798,15.1685295,398304.25
193577583,1.1650068,141.50821,19701.201,3465.5945,15.463903,397630.94
176202803,0.95316344,149.16034,19699.299,3460.7673,15.082852,398069.94
195925596,1.1893034,140.57497,19702.133,3468.3276,15.376397,397853.62
195639074,1.0424175,151.24776,19702.045,3474.1284,14.740998,399240.38
187142117,1.0301886,149.89346,19700.293,3469.6875,14.958778,398831.16
183427759,1.1627085,139.57513,19701.852,3475.1108,15.56014,398283.72
150594094,0.9666773,147.43062,19699.559,3465.954,15.203753,398225.12
131297979,1.0459731,142.46634,19700.357,3471.2136,15.529274,398160.84
195241105,1.1449965,141.8622,19701.354,3468.8894,15.318389,397907.8
182385002,0.9539127,150.601,19699.428,3461.7593,14.9962635,398284.16
175679320,0.9410698,150.73433,19699.299,3461.4988,14.993144,398205.44
181316933,1.1615123,141.80426,19702.39,3476.813,15.513714,398103.6
189557147,0.9902268,149.28027,19700.596,3469.5923,15.074943,398593.88
191551277,1.0211484,143.72394,19699.861,3464.2212,15.453533,397895.56
82252184,1.0840267,145.98999,19702.803,3483.2053,15.224822,399224.6
194939013,1.089375,145.38295,19701.7,3472.1816,15.071612,398416.25
195267490,0.96510994,150.27658,19699.537,3464.168,14.999924,398354.12
144931335,1.134223,147.75261,19703.69,3502.7395,15.227606,400338.16
140046786,1.0734442,147.13106,19700.855,3474.9602,15.195133,398745.78
191251284,1.0703639,146.4411,19703.775,3493.9724,15.2670765,399862.4
186393892,0.9264811,152.12051,19699.299,3460.9727,14.850608,398450.78
134081579,1.1148007,148.63678,19702.76,3495.8584,15.117623,399890.53
178974347,1.003559,149.83826,19701.18,3472.0579,15.029742,399459.6
195604342,1.0435349,148.99617,19701.29,3474.6511,14.967263,399455.22
194820185,1.0050209,151.11977,19700.271,3467.1208,14.87667,398614.44
193993971,1.0599965,144.33539,19700.207,3465.2178,15.210833,397984.72
106094953,1.0595758,141.5877,19700.855,3465.4253,15.314605,398233.84
194387622,0.97432286,150.31999,19699.428,3462.6716,15.025733,398143.78
195089859,1.067743,144.539,19701.201,3472.662,15.249453,398372.5
155295582,1.3032175,138.106,19708.018,3469.5027,15.725354,398640.7
178638491,1.035897,153.64685,19701.873,3473.4744,14.6564245,399530.66
195870385,1.0476531,148.17215,19700.121,3470.2112,15.268857,398374.7
196061673,0.97625035,149.54405,19699.363,3461.898,15.065611,398135.5
106706572,1.0224713,145.84996,19699.883,3466.4434,15.1848345,398188.38
194973254,1.0103762,143.73633,19700.314,3469.6436,15.320328,398544.0
195056746,0.97978073,149.8487,19699.494,3461.36,15.023262,398116.28
157243640,1.0821521,149.48505,19700.834,3481.7256,15.090576,399339.0
185342004,1.0345392,148.22528,19700.186,3471.059,15.226101,398551.44
195224758,1.07876,148.80505,19705.227,3503.1934,14.966097,401732.22
195695143,1.1273391,145.99745,19705.701,3512.1033,15.300769,400576.47
182836445,0.9629899,149.61534,19699.602,3464.3315,15.030402,398415.38
140520143,1.0828614,142.28197,19700.271,3466.7078,15.315371,398095.28
19735570,1.0394115,149.04271,19700.143,3470.501,14.989169,398691.47
167523963,0.9671405,150.43912,19699.645,3463.2249,14.914863,398370.3
183333880,0.9641786,151.80876,19699.773,3461.5977,14.750186,398476.2
195013422,0.99389607,150.02971,19702.738,3477.8896,14.799749,400013.47
37612886,0.9273099,149.47159,19699.47,3462.0405,15.01817,398240.0
119054628,1.0803097,146.85645,19703.668,3489.8738,15.052541,399984.94
188751382,0.9611511,148.16426,19699.709,3462.2324,15.0469675,398306.88
178903375,1.0485761,149.59357,19703.17,3487.7383,15.004519,400266.97
187615471,1.1097863,143.54384,19700.834,3470.8076,15.199889,398156.9
195222762,1.0084591,149.36954,19699.926,3470.118,15.159888,398597.38
188871326,0.9717389,147.31104,19699.666,3463.9758,15.087511,398374.25
188745286,1.172959,140.5272,19701.656,3472.462,15.4771185,398157.34
193830023,1.0652146,147.53345,19702.305,3484.7776,15.1953,399482.4
118653315,0.9933885,149.6974,19699.904,3465.4937,15.037252,398375.12
133758222,1.059331,147.54657,19701.201,3474.365,15.097661,398828.94
195612373,1.1271611,140.13823,19701.115,3471.002,15.344666,398078.7
184214855,1.0853516,149.3164,19702.607,3487.811,15.13289,399807.97
191549164,1.0767164,149.15436,19702.023,3484.108,15.076483,399891.4
188702627,1.0412668,149.32756,19701.807,3479.2932,15.006311,399664.9
191876391,1.0197202,150.56172,19700.336,3472.256,15.0190525,399578.9
192948253,0.9813576,147.2297,19699.904,3466.5078,15.365204,398155.16
191790891,0.94591916,151.72586,19699.559,3465.0676,14.931351,398494.97
192852509,1.0599731,148.6376,19700.488,3474.2048,15.17431,398829.4
195439056,1.0678173,150.21118,19706.113,3493.6387,14.719411,400434.88
181111977,1.0037558,147.66196,19700.402,3464.9744,15.02092,398439.84
180982063,0.97768277,150.55833,19699.277,3461.8713,15.022999,398132.88
196309461,0.99268097,152.70723,19699.99,3466.976,14.776944,398689.72
195755814,0.9874333,151.94124,19699.861,3465.058,14.932781,398372.5
113955007,1.1057985,146.00098,19704.729,3500.1963,15.143007,400453.8
179352656,1.09014,149.74977,19700.92,3481.2727,15.168621,399531.53
185883641,0.9606675,152.4993,19699.45,3463.3542,14.944939,398358.5
193448734,0.9442193,150.9097,19699.06,3460.8376,15.045093,398064.25
177300940,1.0960824,146.93741,19705.248,3498.5059,15.012965,400290.28
187594313,1.0750715,145.29231,19700.379,3466.723,15.2381,398077.78
195253044,1.1595778,141.40889,19703.062,3476.183,15.460211,398353.7
196083197,0.95500606,147.052,19700.963,3469.177,15.004985,399239.47
195180478,1.047936,147.68352,19700.121,3468.935,15.285892,398375.56
193214219,1.0113577,148.18817,19705.484,3498.308,14.846829,401422.28
142441438,0.99930465,149.63892,19699.904,3464.2783,14.875646,398558.88
194955770,1.0317975,144.7093,19699.797,3462.2458,15.129518,397969.84
189536313,0.9827044,149.6781,19699.818,3466.643,15.05766,398496.75
194890971,1.1408336,141.38559,19702.543,3476.3071,15.430635,398344.06
195425194,0.95502645,151.80493,19699.602,3462.4568,14.921493,398585.12
195621666,1.0777901,148.51859,19702.262,3483.4941,15.055276,399367.94
196289503,0.9547297,151.35806,19699.256,3461.383,14.880501,398212.0
195570800,1.0610301,146.56416,19704.62,3492.885,15.028245,399968.7
185678867,1.1505568,139.46216,19701.46,3472.7192,15.460025,398219.44
195238194,1.1086817,141.49625,19700.66,3465.3547,15.313559,397801.66
195441106,0.99373794,148.32695,19700.25,3466.5078,15.104392,398628.88
63690761,1.0213963,143.85884,19699.969,3464.6814,15.158162,398073.44
190835142,1.1440929,145.84949,19706.092,3511.1047,15.234466,400742.78
194799228,1.056252,147.39743,19700.055,3472.2598,15.385361,398502.4
193619234,0.9602967,151.13188,19699.06,3459.5935,14.953248,397926.16
194058304,1.117004,145.86726,19705.117,3503.609,15.246548,400521.5
184071325,1.0683186,145.21967,19701.873,3472.8374,14.980794,398721.7
94842853,0.9547814,150.41318,19699.623,3463.223,14.982398,398292.9
195091589,0.97802675,148.61557,19699.645,3464.5142,15.145938,398367.25
189083237,1.0267149,151.85869,19703.494,3482.9817,14.774211,400401.47
195309437,1.0184711,146.93176,19699.969,3471.0896,15.488113,398348.0
144319382,1.0683087,148.00793,19701.396,3480.0095,15.23905,399281.12
